"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\AUGUSTO-DESKTOP\Procesador(_Total)\% de tiempo de procesador","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchHeavy)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchLight)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchMedium1)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchHeavy)\Memoria física","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchLight)\Memoria física","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchMedium1)\Memoria física","\\AUGUSTO-DESKTOP\Memoria\Bytes disponibles","\\AUGUSTO-DESKTOP\Interfaz de red(Intel[R] I211 Gigabit Network Connection)\Bytes recibidos/s","\\AUGUSTO-DESKTOP\Interfaz de red(Intel[R] I211 Gigabit Network Connection)\Bytes enviados/s","\\AUGUSTO-DESKTOP\Disco físico(_Total)\Bytes de lectura de disco/s","\\AUGUSTO-DESKTOP\Disco físico(_Total)\Bytes de escritura en disco/s"
"10/24/2019 00:34:04.732","19.367452731100055274","82"," "," ","7330"," "," ","20032413696","86483.613379282192909","5781.0510022691632912","0","107090.63373028600472"
"10/24/2019 00:34:08.734","17.739610065836952657","83"," "," ","7330"," "," ","20032778240","3003.0907246002134343","318.60048875563921911","0","258310.78120814857539"
"10/24/2019 00:34:12.735","17.305809941321903977","82"," "," ","7330"," "," ","20036112384","71074.663275063081528","6238.91235277902706","17403.571226212210604","864675.96158467570785"
"10/24/2019 00:34:16.737","8.2713175137165801942","82"," "," ","7330"," "," ","20035944448","142832.61161676887423","7527.4353829743931783","0","451626.13244498072891"
"10/24/2019 00:34:20.738","16.605278624388031261","82"," "," ","7330"," "," ","20036665344","19080.768739878283668","4490.9745282271242104","0","645540.72595391166396"
"10/24/2019 00:34:24.740","7.4117169963964553148","82"," "," ","7330"," "," ","20037181440","194341.71700678320485","9164.1906750411526446","0","659821.72860296303406"
"10/24/2019 00:34:28.725","23.174742186292363044","82"," "," ","7330"," "," ","20037091328","12568.97434203283774","3386.6570380145981289","4111.3655091013024503","693792.92966084473301"
"10/24/2019 00:34:32.727","16.763766930680201739","82"," "," ","7330"," "," ","20037591040","68026.452743684785673","4213.2341781074846949","20470.206029924986069","438957.98055420391029"
"10/24/2019 00:34:36.728","13.891771399265506304","82"," "," ","7330"," "," ","20037771264","139562.92208040511468","8194.3674876529639732","0","89701.919167002197355"
"10/24/2019 00:34:40.730","2.1889092840609913893","79"," "," ","7330"," "," ","20037894144","2154.859612008318436","573.26312767564445494","0","74337.283834319663583"
"10/24/2019 00:34:44.732","1.0504596651214725966","73"," "," ","7330"," "," ","20038062080","107.69539035993322784","161.66802218764919985","0","91217.74576156794501"
"10/24/2019 00:34:48.734","0.90402809895403501983","69"," "," ","7330"," "," ","20039446528","432.78407320627553645","360.07035189967842825","0","29297.382803284868714"
"10/24/2019 00:34:52.736","5.7356096951524211391","66"," "," ","7330"," "," ","20039049216","253.87489045398427834","189.90641411912210401","0","58978.935180742933881"
"10/24/2019 00:34:56.738","7.638678385875263821","64"," "," ","7330"," "," ","20038971392","555.22308248760930383","213.14369458232707188","4093.958138378483909","141497.42815770633752"
"10/24/2019 00:35:00.739","7.079173968985841725","63"," "," ","7330"," "," ","20034174976","262.18175408941050364","289.17472781834885609","32759.472709253779612","135388.75830621286877"
