"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\AUGUSTO-DESKTOP\Procesador(_Total)\% de tiempo de procesador","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchHeavy)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchLight)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchMedium1)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchHeavy)\Memoria física","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchLight)\Memoria física","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchMedium1)\Memoria física","\\AUGUSTO-DESKTOP\Memoria\Bytes disponibles","\\AUGUSTO-DESKTOP\Interfaz de red(Intel[R] I211 Gigabit Network Connection)\Bytes recibidos/s","\\AUGUSTO-DESKTOP\Interfaz de red(Intel[R] I211 Gigabit Network Connection)\Bytes enviados/s","\\AUGUSTO-DESKTOP\Disco físico(_Total)\Bytes de lectura de disco/s","\\AUGUSTO-DESKTOP\Disco físico(_Total)\Bytes de escritura en disco/s"
"10/23/2019 23:18:07.399"," ","84"," "," ","4580"," "," ","23697375232"," "," "," "," "
"10/23/2019 23:18:11.401","1.9951445817605661937","84"," "," ","4580"," "," ","23689601024","3895.958026025939489","1291.9044801467848629","4094.904817706504673","74859.978698697043001"
"10/23/2019 23:18:15.403","12.246435738031834717","85"," "," ","4580"," "," ","23689859072","557.24957204232418917","1956.8705823602874716","76765.50158358833869","9211.860190030600279"
"10/23/2019 23:18:19.405","17.440494852599140785","87"," "," ","5944"," "," ","22268211200","80776.521780005306937","5994.5897253361854382","210859.21877960918937","668659.14887271705084"
"10/23/2019 23:18:23.407","15.224090867087280543","89"," "," ","5944"," "," ","22269816832","18722.726478770542599","815.3787988018455053","106447.53975752540282","321261.74559032003162"
"10/23/2019 23:18:27.408","14.096024026623609871","91"," "," ","5944"," "," ","22269513728","2404.0661405077198651","551.03595008518936993","0","774867.00291271856986"
"10/23/2019 23:18:31.410","3.4324812809836013905","88"," "," ","7098"," "," ","21055172608","6483.3400476619463007","750.69200983566474861","0","38896.041926398647774"
"10/23/2019 23:18:35.412","2.1472300504959296319","86"," "," ","7098"," "," ","21055205376","2768.6677170945340549","626.69843271417789765","0","56292.91185081738513"
"10/23/2019 23:18:39.398","1.755742819335526228","84"," "," ","7098"," "," ","21055234048","173.35581790905590083","170.59617391918669682","16441.457138187968667","82207.285690939839697"
"10/23/2019 23:18:43.399","1.3551693185687718746","83"," "," ","7098"," "," ","21055541248","2258.4005026509280469","896.16290832203469563","0","78818.352476715896046"
"10/23/2019 23:18:47.401","7.9803060883664294067","82"," "," ","7098"," "," ","21053652992","121.9404747572472445","140.93120443255625673","34799.012861871473433","161713.0597698733327"
"10/23/2019 23:18:51.403","8.3954100048828088632","82"," "," ","7098"," "," ","21053403136","153.92311540385574631","124.93759367196084042","2046.9775347214065278","2780818.980919030495"
"10/23/2019 23:18:55.404","5.1509493098246146303","81"," "," ","7098"," "," ","21053194240","620.0903267408642705","228.94104768022233998","0","69614.074375848213094"
"10/23/2019 23:18:59.406","1.6846077078540022676","81"," "," ","7098"," "," ","21053218816","249.87559943282238351","124.93779971641119175","0","53221.503674395709822"
"10/23/2019 23:19:03.407","6.6896900838798405431","80"," "," ","7098"," "," ","21050822656","9113.9611278948650579","1761.4609929361615741","9213.1807666853947012","123482.21444238064578"
"10/23/2019 23:19:07.409","1.9730206946460215889","72"," "," ","7098"," "," ","21051604992","1791.2490636113077471","28.987847569602635645","0","16377.134295874813688"
"10/23/2019 23:19:11.410","8.4468437934128388633","66"," "," ","7098"," "," ","21051232256","79.980138931999704255","0","4094.9831133183852216","135262.41096179789747"
"10/23/2019 23:19:15.411","26.708149820499006211","64"," "," ","7098"," "," ","21051846656","20244.966949165507685","3478.3775275718530793","188355.21777122523054","1328723.2210165781435"
"10/23/2019 23:19:19.397","14.856696604378615945","68"," "," ","7098"," "," ","21051707392","192536.95408869461971","10727.845611353221102","0","677236.71491378778592"
"10/23/2019 23:19:23.398","11.352937312846133722","71"," "," ","7098"," "," ","21052227584","18237.964498002100299","1009.7212159722701017","556902.239291731501","439174.7438532221131"
"10/23/2019 23:19:27.400","13.27356518883529013","72"," "," ","7098"," "," ","21052579840","70881.701974456576863","5877.4267780471654987","101327.32741827463906","1178058.1197821628302"
"10/23/2019 23:19:31.401","8.5001387443470406424","74"," "," ","7098"," "," ","21052792832","139220.27558493777178","5863.1796293045917992","0","56302.519475265915389"
"10/23/2019 23:19:35.403","13.241632874138808518","76"," "," ","7098"," "," ","21053345792","2635.9860020846481348","542.54129792622018158","155588.14912873390131","722666.00845319824293"
"10/23/2019 23:19:39.404","21.247224637994989394","75"," "," ","7098"," "," ","21052874752","71374.466272745819879","6282.9882183849949797","53226.721287497290177","880288.08283168601338"
"10/23/2019 23:19:43.406","14.080907427760692485","76"," "," ","7098"," "," ","21052739584","136585.71665453439346","5735.6430761837527825","0","40939.607981264533009"
"10/23/2019 23:19:47.408","15.118892824395890884","75"," "," ","7098"," "," ","21052907520","16714.348701819013513","4736.5068470676078505","32755.944993343826354","1891655.8233656059019"
"10/23/2019 23:19:51.410","8.6795987906502674036","76"," "," ","7098"," "," ","21052780544","138800.1537581353914","8201.700045986495752","4094.3526372164155873","732121.43094226031099"
