"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\AUGUSTO-DESKTOP\Procesador(_Total)\% de tiempo de usuario","\\AUGUSTO-DESKTOP\Procesador(_Total)\% de tiempo de interrupción","\\AUGUSTO-DESKTOP\Procesador(_Total)\% de tiempo de procesador","\\AUGUSTO-DESKTOP\Memoria\Bytes disponibles","\\AUGUSTO-DESKTOP\Memoria\% de bytes confirmados en uso","\\AUGUSTO-DESKTOP\Memoria\Mbytes disponibles","\\AUGUSTO-DESKTOP\Disco lógico(_Total)\Longitud actual de la cola de disco","\\AUGUSTO-DESKTOP\Disco lógico(_Total)\Bytes de lectura de disco/s","\\AUGUSTO-DESKTOP\Disco lógico(_Total)\Bytes de escritura en disco/s","\\AUGUSTO-DESKTOP\Adaptador de red(Intel[R] I211 Gigabit Network Connection)\Bytes recibidos/s","\\AUGUSTO-DESKTOP\Adaptador de red(Intel[R] I211 Gigabit Network Connection)\Ancho de banda actual","\\AUGUSTO-DESKTOP\Adaptador de red(Intel[R] I211 Gigabit Network Connection)\Bytes enviados/s"
"10/20/2019 17:43:25.783","3.6863762034546421198","0.11417918048815620113","5.5896119745179611016","7048732672","81.993725845123108797","6722","0","5131.1151070635060023","624969.82004033506382","60404.849992801908229","1000000000","7865.2044035323388016"
"10/20/2019 17:43:31.786","2.7656528603283643264","0.065074988499886993187","4.0481563910750413271","7013601280","82.492725407353773903","6688","0","484298.23479302634951","465874.77253249555361","243361.88871140632546","1000000000","9444.6232041967887199"
"10/20/2019 17:43:37.789","4.799303495519970042","0.081343929390244054667","10.472642747784210115","7180304384","80.873541110398605269","6847","0","11259.025387283052623","727230.68524223717395","650.71249352994198034","1000000000","458.29750888399138375"
"10/20/2019 17:43:43.791","5.5807677423694208585","0.097621520699476119209","11.667663574777032309","6974091264","81.51210175862352969","6651","0","853.04071193444951859","670234.08736689691432","11563.533322619232422","1000000000","3695.8988501644321332"
"10/20/2019 17:43:49.793","3.2211090848068710812","0.048804885026322436525","6.7179940064462702054","7070040064","82.220340283173214857","6742","0","446336.40854963468155","523440.95915710076224","45769.498993838322349","1000000000","4760.3957198884936588"
"10/20/2019 17:43:55.796","3.4977533338989639233","0.048806054183033013849","5.1214354833924229382","6982668288","82.561229933649585178","6659","0","1364.7049776714475229","426811.48176674521528","383303.18110531312414","1000000000","16128.407277009422614"
"10/20/2019 17:44:01.783","3.7353976518451537103","0.14680665582970045535","9.4696147504117362814","7066181632","81.348193502367522001","6738","0","256.56279614963386848","886509.98162903485354","42449.951547046934138","1000000000","1873.4429177176386929"
"10/20/2019 17:44:07.786","6.4262593444823030708","0.17895932342973572271","11.903308921605892934","6836867072","82.155561163592054186","6520","0","183046.49825730887824","617376.77278024307452","144442.12451767231687","1000000000","5124.626242221245775"
"10/20/2019 17:44:13.788","7.1097526830891544236","0.1789642398388039124","12.844516824041306791","6794440704","82.421375504327329509","6479","0","435279.40714452147949","822023.83826215041336","157900.43979157655849","1000000000","8938.3737017891853611"
"10/20/2019 17:44:19.790","6.0363197800468917364","0.19524400485678355954","13.8644852626322308","6990180352","82.305340231933016071","6666","0","0","559678.05289873550646","4264.1889830444088147","1000000000","847.53963259931663288"
"10/20/2019 17:44:25.793","1.6269127901995330543","0.1138833288877202643","6.3548526827787998883","7019327488","82.196970908482782647","6694","0","0","204627.52262569780578","2122.2628656542801764","1000000000","1526.349978422522554"
"10/20/2019 17:44:31.795","1.9524738499710345696","0.17897697784455551817","6.4765017533319308995","6904864768","82.229238232185423385","6584","0","5459.5132226167997942","88717.089867522998247","4007.8305227675514288","1000000000","837.88732899596823245"
"10/20/2019 17:44:37.797","4.5229320333018883105","0.17896512833936514819","11.396094601118111456","6926983168","81.35334648689099879","6606","0","255.89763241711204955","447223.76225430617342","3043.2825855230375964","1000000000","1882.5802384852645446"
"10/20/2019 17:44:43.784","7.3895233331600582716","0.11418794199386178567","13.478956144480559232","6795116544","82.172349952667104844","6480","0","437284.85754587053088","11811138.408303804696","50135.345270585974504","1000000000","4226.7626772980283931"
"10/20/2019 17:44:49.786","5.287950330693080403","0.048810393281546599065","9.2424985509831021346","6808621056","82.451002784644018107","6493","0","426.52393043334717504","483678.1371114156791","165024.10801558592357","1000000000","8985.493004765956357"
"10/20/2019 17:44:55.788","6.8658761609455272179","0.11388997541969105021","14.257902016702239223","6982082560","82.427105396619793964","6658","0","938.31040584407446659","595059.39919711486436","90023.153042508973158","1000000000","4613.9148401004613333"
"10/20/2019 17:45:01.791","2.1799000862885238305","0.17894719605109438154","6.8987640662795950419","7037808640","82.229502238852319351","6711","0","0","380140.52037837338867","4026.9857017519839246","1000000000","318.17418260719324508"
"10/20/2019 17:45:07.794","2.4076492278270098524","0.13014324652669120863","6.5896843890089868978","7045476352","82.319048974271652241","6719","0","0","411186.19445657124743","263019.85417931899428","1000000000","3442.9434161045160181"
"10/20/2019 17:45:13.796","3.5307246407622581152","0.56947182374302485197","11.39021621492115699","7389974528","80.177984614897980009","7047","0","4265.2534460248834876","246616.95424915879266","842.55416705264985922","1000000000","519.82776373428271199"
"10/20/2019 17:45:19.782","3.1811622909175580887","0.13050921362473091869","7.4200263761417755148","7599636480","80.145159941200432741","7247","0","0","93056.773241486909683","806.85642871880338589","1000000000","395.91091843966131592"
"10/20/2019 17:45:25.785","0.35790432253559312237","0.048803847614317129311","0.74627773207507352993","7598813184","80.137494015539417092","7246","0","0","100987.71411211880331","42414.613365759149019","1000000000","1414.0092466342648549"
