"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\AUGUSTO-DESKTOP\Procesador(_Total)\% de tiempo de procesador","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchHeavy)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchLight)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchMedium1)\Presión media","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchHeavy)\Memoria física","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchLight)\Memoria física","\\AUGUSTO-DESKTOP\Máquina virtual de memoria dinámica de Hyper-V(RetorchMedium1)\Memoria física","\\AUGUSTO-DESKTOP\Memoria\Bytes disponibles","\\AUGUSTO-DESKTOP\Interfaz de red(Intel[R] I211 Gigabit Network Connection)\Bytes recibidos/s","\\AUGUSTO-DESKTOP\Interfaz de red(Intel[R] I211 Gigabit Network Connection)\Bytes enviados/s","\\AUGUSTO-DESKTOP\Disco físico(_Total)\Bytes de lectura de disco/s","\\AUGUSTO-DESKTOP\Disco físico(_Total)\Bytes de escritura en disco/s"
"10/24/2019 00:11:49.451","16.120550864924542367","82"," "," ","7736"," "," ","19576745984","71399.125369211033103","6212.4116482555973562","28661.21191983337485","1122649.434752759058"
"10/24/2019 00:11:53.453","14.811945099604928444","82"," "," ","7736"," "," ","19576000512","136602.1400825366145","6750.1961165107741181","0","83543.109824896208011"
"10/24/2019 00:11:57.454","21.610583345016575407","82"," "," ","7736"," "," ","19575492608","10295.542317822793848","3804.3799476713447802","12283.576377057212085","1215946.1074080695398"
"10/24/2019 00:12:01.455","11.071221893151450999","81"," "," ","7736"," "," ","19575402496","89747.029038007633062","5793.9933044744348081","0","325333.51144340547035"
"10/24/2019 00:12:05.457","11.197257556225093111","82"," "," ","7736"," "," ","19575316480","117917.04345578400535","3593.6360980283757272","28659.129185082980257","520086.42918465315597"
"10/24/2019 00:12:09.458","14.141882257651561261","84"," "," ","7418"," "," ","19907117056","72835.642601833460503","9744.2238090091141203","1023.6295740478913103","1152606.9003779257182"
"10/24/2019 00:12:13.444","8.2614247175750392671","85"," "," ","7418"," "," ","19911421952","138545.98364910949022","5333.3721409589979885","4110.9319325118658526","172273.74129682540661"
"10/24/2019 00:12:17.445","20.983990190558941435","85"," "," ","7418"," "," ","19911372800","72890.588978807601961","6514.2682715105029274","2046.9844909940177331","938286.51605938281864"
"10/24/2019 00:12:21.447","14.480583146766157654","86"," "," ","7418"," "," ","19911315456","144163.83339611903648","7428.5643306598121853","0","527588.77019408962224"
"10/24/2019 00:12:25.449","11.637765938838439794","84"," "," ","7418"," "," ","19909300224","689.42870898589490025","622.2100345686401397","2047.0460253760243177","317036.25318011175841"
"10/24/2019 00:12:29.451","14.885254077980224707","78"," "," ","7418"," "," ","19911106560","225.88977708327223581","272.36709847429949605","0","181927.22860880036023"
"10/24/2019 00:12:33.452","12.580567624923766346","78"," "," ","7418"," "," ","19911225344","84598.300956528226379","6542.395228397419487","0","767083.90732465626206"
"10/24/2019 00:12:37.453","8.2572942466111136639","81"," "," ","7418"," "," ","19911544832","139603.93327617863542","5711.3858036736801296","0","177478.07115757415886"
"10/24/2019 00:12:41.455","21.278733635315649764","81"," "," ","7418"," "," ","19911782400","73044.257265651205671","6288.1299871036480909","1023.4921687731588236","1186099.4870869945735"
"10/24/2019 00:12:45.457","14.806052544727021925","83"," "," ","7418"," "," ","19912069120","141201.21756390359951","7957.7576116611289763","0","480700.13872847508173"
"10/24/2019 00:12:49.458","21.536289568913336012","84"," "," ","7418"," "," ","19911929856","23575.370723860472935","5149.9195898297848544","3070.9085223384481651","723326.91153246862814"
"10/24/2019 00:12:53.444","8.58568611578295382","85"," "," ","7418"," "," ","19873759232","198029.97686753276503","10036.279335832241486","0","662200.74565827171318"
"10/24/2019 00:12:57.445","15.090790669911257282","84"," "," ","7418"," "," ","19881721856","58612.374452708289027","6690.8738075757974002","162124.48089308419731","1059119.4383204877377"
"10/24/2019 00:13:01.447","8.8723909128004088132","84"," "," ","7418"," "," ","19882164224","108594.79463306584512","6514.4681519527430282","22519.24789430587407","685557.55805506184697"
"10/24/2019 00:13:05.448","15.871141461581061094","85"," "," ","7418"," "," ","19882160128","102551.6256424425228","5057.690334743024323","0","94178.957563961215783"
"10/24/2019 00:13:09.449","19.312006280462167496","86"," "," ","7418"," "," ","19881918464","308.90443269113615088","422.3693294886894023","16378.932767674999923","320284.91185539471917"
"10/24/2019 00:13:13.451","18.762112054420331475","85"," "," ","7418"," "," ","19881975808","71262.773772422573529","5885.3179134938736752","0","807695.91278014832642"
"10/24/2019 00:13:17.453","7.6060727011234003925","86"," "," ","7418"," "," ","19882598400","136923.02528986727702","5914.8859679507595501","0","61031.607192395385937"
"10/24/2019 00:13:21.454","12.403967920535619029","86"," "," ","7418"," "," ","19882790912","4112.9917330040807428","814.75074737760860444","0","665652.36030167480931"
"10/24/2019 00:13:25.456","13.982387241063488403","87"," "," ","7418"," "," ","19883282432","7645.0731020915491172","1845.3624729186497007","0","375627.34202985075535"
"10/24/2019 00:13:29.457","15.378890749228768087","87"," "," ","7418"," "," ","19883806720","155389.48219251830596","10919.902635387821647","8189.8644928334933866","1074791.7480516955256"
"10/24/2019 00:13:33.459","19.39752031844316349","87"," "," ","7418"," "," ","19884384256","60636.532663827645592","2983.8491574168215266","0","94035.852518139043241"
"10/24/2019 00:13:37.445","21.033851921346080616","83"," "," ","7770"," "," ","19515150336","79756.241859108675271","7303.1401796724521773","1027.6430717626290061","1183459.4525186375249"
"10/24/2019 00:13:41.446","9.7009765505463576574","83"," "," ","7770"," "," ","19515228160","139640.85518324980512","5913.0736932272075137","0","54763.844167154275056"
"10/24/2019 00:13:45.448","15.123818087803432064","82"," "," ","7770"," "," ","19515654144","68896.724558064117446","5945.6804255620827462","0","876933.01147576537915"
"10/24/2019 00:13:49.449","7.4243464697851706546","83"," "," ","7770"," "," ","19517173760","145467.24371499213157","7817.0598552550527529","0","586459.68865673057735"
"10/24/2019 00:13:53.451","10.463804466774274005","83"," "," ","7770"," "," ","19517743104","595.74121001836795131","698.94637769352993928","0","114894.09000730082334"
